Time,KineticEnergy,Kineticspin,Momentum1,Momentum2,Momentum3,Momentum4,Momentum5,Momentum6,Momentum7,Momentum8,Momentum9,Momentum10,PotentialEnergyE1,PotentialEnergyE2,PotentialEnergyE3,PotentialEnergyB2,PotentialEnergyB3,Transfer,ErrorPoisson
0.56,8.455430296905279,2.4025919769095234e-6,79.1397696744811,-0.5717584089657832,-0.30027688767907923,12.964752179841954,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.0067921823902864905,-0.008360349175692146,0.011680626704911766,2.1095280301280765,1.1974846491824918,1.197484649182492,0.5486557281254064,0.5486557281254064,3.2114428047121892,0.0
0.58,8.574577569403655,2.304278367490144e-6,79.16427545842573,-0.5473183715026232,-0.30856594077140526,12.985883453183694,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.007650597582998235,-0.00837049416880439,0.01113022235964231,2.044844897634928,1.1974846491824918,1.197484649182492,0.5759583816977555,0.5759583816977555,3.2553465019245498,0.0
0.6,8.696448799500775,2.2062619260420913e-6,79.11076256349808,-0.5270879800957989,-0.26950596852125297,12.92074501046149,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.008596614674860103,-0.00834793477569137,0.010539159619349722,1.9793492403782924,1.1974846491824918,1.197484649182492,0.6042190231147488,0.604219023114749,3.292688599184449,0.0
0.62,8.820912587489515,2.1099801569094755e-6,79.10364486100896,-0.5304563255620689,-0.3200205904955144,12.933539108410113,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.009628222984013387,-0.008292033342355508,0.00990904760353432,1.9131724303103617,1.1974846491824918,1.197484649182492,0.6334376523763855,0.6334376523763855,3.3234545271593885,0.0
0.64,8.947836965944996,2.0169075612658543e-6,79.10718400856504,-0.5711272859217225,-0.27302199755319995,12.918085493348908,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.010740619608319325,-0.008203719408025837,0.009241936802366279,1.8464462919153508,1.1974846491824918,1.197484649182492,0.6636142694826663,0.6636142694826666,3.347609475783911,0.0
0.66,9.077089205756469,1.927984388242219e-6,79.17094983083872,-0.5411615769245814,-0.3188856048384549,12.934469765809045,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.011928672094621591,-0.008086303909327268,0.008537249178898329,1.7793034925871831,1.1974846491824918,1.197484649182492,0.6947488744335907,0.6947488744335908,3.3651119038514907,0.0
0.68,9.208535822125455,1.8445974312879205e-6,79.11890653332473,-0.5586369213720723,-0.26708305007961597,12.977604727485355,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.013187092900561146,-0.007941001839163317,0.007792142086480979,1.7118774759588644,1.1974846491824918,1.197484649182492,0.7268414672291593,0.7268414672291594,3.37592552313634,0.0
0.7000000000000001,9.342043160096303,1.7689392863033542e-6,79.106202110356,-0.5481599873846255,-0.30448803427709553,13.013908632195166,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.01451601206511269,-0.00776859788750595,0.00700540556144785,1.6443020039221268,1.1974846491824918,1.197484649182492,0.7598920478693714,0.7598920478693714,3.3800631105095955,0.0
0.72,9.477478070717263,1.7024433352645834e-6,79.1435292590758,-0.5601098490893672,-0.317651083109859,13.019424494384863,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.015912544280405574,-0.007567675758508366,0.0061754707444983585,1.576710208061831,1.1974846491824918,1.197484649182492,0.7939006163542276,0.7939006163542276,3.3775641311514195,0.0
0.74,9.614708478259027,1.6460276342962725e-6,79.1503340378779,-0.5534306369474714,-0.2889852135895787,13.037174613649235,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.01737307025235776,-0.00733701773682124,0.005302596087785805,1.5092342992500203,1.1974846491824918,1.197484649182492,0.8288671726837274,0.8288671726837274,3.368490817147155,0.0
0.76,9.753603912751318,1.60140778387672e-6,79.10907873585272,-0.5581698525626809,-0.2844785231064676,13.04077720387694,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.018891479109158255,-0.007078095949929246,0.0043898206759421165,1.442004836454449,1.1974846491824918,1.197484649182492,0.8647917168578713,0.8647917168578714,3.352934192702032,0.0
0.78,9.89403576711936,1.5704429680140335e-6,79.15325672874648,-0.5653142022927242,-0.294226951988336,13.015399256387111,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.02046294604552656,-0.006792622093350854,0.003440216610942496,1.3751505643914956,1.1974846491824918,1.197484649182492,0.9016742488766588,0.9016742488766586,3.3309940341148434,0.0
0.8,10.035877272698004,1.5550394275334782e-6,79.12252040049533,-0.5731099182584536,-0.3113533041256324,13.011711754208422,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.02208038207984674,-0.006483042682920297,0.0024547151545982015,1.3087981612318107,1.1974846491824918,1.197484649182492,0.93951476874009,0.9395147687400901,3.3027631275872884,0.0
0.8200000000000001,10.179003603057751,1.5565832545836443e-6,79.04555749734226,-0.556791584037615,-0.2875632187516055,13.019450927309013,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.02373624480277879,-0.006150722530946709,0.0014306019758061367,1.2430725814130934,1.1974846491824918,1.197484649182492,0.9783132764481653,0.9783132764481653,3.2683370626579857,0.0
0.84,10.323292296634596,1.5767112303688932e-6,79.04073946906269,-0.5873310630589712,-0.31603443996167063,13.02601349389224,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.025423402185283734,-0.005796594543191844,0.0003665433834642199,1.1780962486817803,1.1974846491824918,1.197484649182492,1.0180697720008844,1.0180697720008844,3.2278663104379035,0.0
0.86,10.468623433363867,1.6164396093619519e-6,79.08453521482505,-0.540977955108087,-0.30338721176626837,13.028177356112499,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.027134295866472993,-0.005423406536184965,-0.0007364714097113857,1.1139889255132287,1.1974846491824918,1.197484649182492,1.058784255398247,1.0587842553982472,3.1814606177858784,0.0
0.88,10.61487964319636,1.6772756967557782e-6,79.08853042414243,-0.5447922592492538,-0.29586881123513037,13.023265929372121,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.028858692839127086,-0.005033650850977224,-0.0018740213258179677,1.0508680196204154,1.1974846491824918,1.197484649182492,1.1004567266402536,1.1004567266402534,3.129259800962728,0.0
0.9,10.761947271323294,1.761342605905956e-6,79.0246025516092,-0.5484453436769969,-0.23265847289548056,12.97740149197083,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.030584893815358727,-0.004627135501532158,-0.003041256810412613,0.9888473936918256,1.1974846491824918,1.197484649182492,1.1430871857269045,1.1430871857269043,3.071482096581732,0.0
0.92,10.90971726122785,1.8694954318736108e-6,79.0763110674554,-0.5663101588936419,-0.19401428238512494,12.986386507796201,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.03230443083013812,-0.004205858292048161,-0.0042357915154999735,0.9280361275244169,1.1974846491824918,1.197484649182492,1.1866756326581984,1.1866756326581984,3.0083707142846583,0.0
0.9400000000000001,11.058085290734859,2.0027454086574884e-6,79.06668498514827,-0.5574950173143581,-0.21738931009180498,12.936309441653332,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.03401005453884265,-0.0037733651306111173,-0.0054543158431928475,0.8685384857263734,1.1974846491824918,1.197484649182492,1.2312220674341368,1.2312220674341365,2.940169016840647,0.0
0.96,11.206951894476184,2.1633976567012936e-6,79.03705316311678,-0.5777434731103606,-0.2105947502406089,12.91870767134592,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.03569489976816787,-0.0033350580346803984,-0.006695692152087597,0.8104539232068655,1.1974846491824918,1.197484649182492,1.2767264900547186,1.2767264900547186,2.8671137471758312,0.0
0.98,11.356222471967135,2.3527398736899033e-6,79.03341647854518,-0.5655065862474568,-0.22242847525703915,12.899986222654507,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.03735123839028583,-0.002894941500839064,-0.007964657408045153,0.7538770566059375,1.1974846491824918,1.197484649182492,1.3231889005199444,1.3231889005199446,2.7894425261619866,0.0
1.0,11.505806497207308,2.5717303692703236e-6,79.00550178339658,-0.5870687675496243,-0.2090284837770559,12.90659309252593,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.03896999676933406,-0.0024554344993397348,-0.009258998936065596,0.6988985031451376,1.1974846491824918,1.197484649182492,1.3706092988298137,1.3706092988298142,2.707315533964088,0.0
1.02,11.655616365574247,2.8222511248542092e-6,78.98787493015627,-0.583005122001213,-0.18137288403415847,12.934646521700929,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.04054213549527514,-0.0020195922883430827,-0.010576208458696102,0.6456058907919873,1.1974846491824918,1.197484649182492,1.4189876849843275,1.4189876849843275,2.6208924800580933,0.0
1.04,11.80556790737081,3.1058412614696866e-6,78.95042429925486,-0.5792321391133183,-0.2417289897273682,12.879623064802963,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.04205296165574521,-0.0015864245151079282,-0.011908346344711765,0.5940831972696679,1.1974846491824918,1.197484649182492,1.4683240589834845,1.4683240589834845,2.5303655912141765,0.0
1.06,11.95558143152596,3.4229070841924867e-6,78.95425544709573,-0.5807903615306433,-0.27065895968810283,12.907369816788455,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.043487479254026844,-0.0011563927122820008,-0.01325228281018042,0.5444103271985593,1.1974846491824918,1.197484649182492,1.5186184208272855,1.5186184208272857,2.435970883210415,0.0
1.08,12.105582416662545,3.7736861148616915e-6,79.00836935716637,-0.6213920032162483,-0.25838355364385496,12.937852445733801,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.044838891592764725,-0.0007337445907610574,-0.01461225460207556,0.4966617811187985,1.1974846491824918,1.197484649182492,1.5698707705157307,1.5698707705157309,2.3379963620014728,0.0
1.1,12.255502970467656,4.159416628165187e-6,79.03078102340515,-0.5840847900954265,-0.22423938775684038,12.915872169187882,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.04610707584292889,-0.0003195783208762617,-0.01598803384864882,0.45090565237018115,1.1974846491824918,1.197484649182492,1.6220811080488196,1.6220811080488196,2.2368157700749136,0.0
1.12,12.40528306368778,4.5808499497635274e-6,79.01016123200716,-0.5650205813974267,-0.23276782939493143,12.913132545988022,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.04728384220159283,8.357918234322003e-5,-0.01737754405649441,0.40720166552565085,1.1974846491824918,1.197484649182492,1.6752494334265524,1.6752494334265517,2.132856984368736,0.0
1.1400000000000001,12.554870303506762,5.0380625730804696e-6,79.07529926901138,-0.54435653524525,-0.26617802918982847,12.915026680629312,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.04836293484482942,0.0004717975044829453,-0.01877697900398864,0.36560193311565886,1.1974846491824918,1.197484649182492,1.7293757466489277,1.7293757466489286,2.026460337856168,0.0
1.16,12.70421872910679,5.530533105078891e-6,79.12041184957344,-0.5411418153955877,-0.26234571553184616,12.920169443696855,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.049333225282723915,0.0008409109610007773,-0.02018150405252583,0.3261521663788334,1.1974846491824918,1.197484649182492,1.7844600477159493,1.784460047715949,1.9179145200728143,0.0
1.18,12.85328775954186,6.057273144215908e-6,79.100856619704,-0.5352481502196788,-0.24384997952201803,12.916575174570319,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.05018449872157533,0.0011861855306049662,-0.021586389562452703,0.2888931625179214,1.1974846491824918,1.197484649182492,1.8405023366276128,1.8405023366276125,1.8074337509169025,0.0
1.2,13.002041476046989,6.61822602598971e-6,79.10373108107382,-0.5165474003755467,-0.23347323460336403,12.89043534755921,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.05090863931411403,0.001504060391775013,-0.022988126591249904,0.2538613159763427,1.1974846491824918,1.197484649182492,1.8975026133839206,1.8975026133839206,1.6952532623823828,0.0
1.22,13.150448172807055,7.214360771709947e-6,79.09879535726081,-0.456847182331439,-0.22772730914201111,12.916302181315562,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.05149787050147201,0.0017909690640101725,-0.024385466563716023,0.2210884139771126,1.1974846491824918,1.197484649182492,1.9554608779848726,1.9554608779848723,1.581590204718038,0.0
1.24,13.298480323597838,7.845815586714174e-6,79.10809954703302,-0.428986698077226,-0.18738339573715415,12.920604665201687,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.05194690628314937,0.0020415244646890545,-0.025775318871856398,0.1906018593957517,1.1974846491824918,1.197484649182492,2.0143771304304683,2.014377130430468,1.4666787303985391,0.0
1.26,13.446116208067329,8.513093440415048e-6,79.1461365719978,-0.4036253215153894,-0.1653606740421574,12.902959622907126,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.052247248255451365,0.0022531272645877763,-0.027154545722785948,0.1624233436237291,1.1974846491824918,1.197484649182492,2.0742513707207078,2.074251370720708,1.3508720809885701,0.0
1.28,13.593342371016638,9.216171216229751e-6,79.0723140327312,-0.3791014658130075,-0.15140913777323023,12.88506518627194,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.052393176397637395,0.0024269712307673614,-0.02852359174430664,0.13656649527937406,1.1974846491824918,1.197484649182492,2.1350835988555907,2.135083598855591,1.2346001667682032,0.0
1.3,13.740154220938257,9.954080669853516e-6,78.97956274046012,-0.3578609781203589,-0.1381123165245353,12.856025024081553,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.05238113891850719,0.0025609276507251094,-0.029883143267469346,0.11303624425131661,1.1974846491824918,1.197484649182492,2.1968738148351186,2.196873814835119,1.118298570407882,0.0
1.32,13.886555652227702,1.072505449605363e-5,79.00734585702527,-0.37606594751001415,-0.1162294602725368,12.850146654872889,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.052214915801559264,0.0026523660773341306,-0.031230525531444356,0.09182892085083,1.1974846491824918,1.197484649182492,2.259622018659291,2.2596220186592904,1.0023931075888335,0.0
1.34,14.032558500592907,1.1527155324369213e-5,78.96474120619156,-0.36157664272843937,-0.12121029744951009,12.86587968538186,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.05189165551288005,0.0026956369263547767,-0.03256362683075523,0.07293261168478117,1.1974846491824918,1.197484649182492,2.3233282103281048,2.3233282103281043,0.8872730945713762,0.0
1.36,14.178181418337777,1.2357190571789383e-5,78.98156855129814,-0.33054963785441666,-0.13476732569590605,12.870250312744455,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.05140720855767414,0.00268235132711419,-0.033882384207265685,0.056328056631409884,1.1974846491824918,1.197484649182492,2.3879923898415627,2.3879923898415627,0.773288207073497,0.0
1.3800000000000001,14.32344960479004,1.3213627211692093e-5,78.99823020422136,-0.26738301102824863,-0.11578642861130377,12.863071385844487,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.05075808876597591,0.0026046519801412415,-0.03517950253982055,0.041989369805062446,1.1974846491824918,1.197484649182492,2.4536145571996664,2.453614557199666,0.6607499183310902,0.0
1.4000000000000001,14.468394940497397,1.4094383804879067e-5,79.00795125192592,-0.29101569351707907,-0.11175109541731813,12.865951919880137,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.049943105165633946,0.0024622243408731364,-0.03644657233274793,0.02988472280873673,1.1974846491824918,1.197484649182492,2.5201947124024118,2.5201947124024118,0.5499504686111669,0.0
1.42,14.613055437651248,1.4997414909363493e-5,78.9310784337529,-0.2918046545356281,-0.10328238902276687,12.824563305756689,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.04896270000490637,0.0022583385945163853,-0.03768545002053493,0.019976247445842213,1.1974846491824918,1.197484649182492,2.587732855449802,2.587732855449802,0.4411969299074404,0.0
1.44,14.757475060601449,1.5920949143200172e-5,78.93447892027301,-0.32362142039698966,-0.08858125965701967,12.832277050888978,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.047819777824908705,0.0019905151168375457,-0.038900496663935476,0.012220235344862471,1.1974846491824918,1.197484649182492,2.6562289863418354,2.6562289863418354,0.3347558230778396,0.0
1.46,14.901702583914323,1.686415858498768e-5,79.00889965911895,-0.3134972314650837,-0.10903092479183424,12.84528171773699,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.046515549998947504,0.0016576948264236343,-0.040094603410170404,0.006568250985462026,1.1974846491824918,1.197484649182492,2.7256831050785135,2.7256831050785144,0.23084623302364687,0.0
1.48,15.0457909909683,1.7825256635692193e-5,79.00279280875473,-0.27826412611468765,-0.09427823446485636,12.873701564991464,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.04504896161823249,0.0012594573759600008,-0.04126523712674024,0.002967518577373196,1.1974846491824918,1.197484649182492,2.796095211659835,2.7960952116598343,0.12967181154753715,0.0
1.5,15.189796753338186,1.88012354004919e-5,79.0209741975803,-0.28518668566974475,-0.1289203134562446,12.884159110795524,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.043426218023350546,0.000793106276500794,-0.042409927843928906,0.0013615506271492626,1.1974846491824918,1.197484649182492,2.8674653060858,2.8674653060858004,0.03142217581367665,0.0
1.52,15.333780550636247,1.9790147754072597e-5,79.00845728487364,-0.28016724696031087,-0.14724891760006217,12.847007302182078,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.04165487692521014,0.00025689059541995755,-0.0435266032179164,0.0016893738425596244,1.1974846491824918,1.197484649182492,2.9397933883564096,2.939793388356409,-0.06365119649698314,0.0
1.54,15.477808681446277,2.0789206224208673e-5,79.00315163394217,-0.2762095832679514,-0.1434196081349064,12.83559611828647,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.03974136973915521,-0.00035425956549696945,-0.04461209958319166,0.003884670787002719,1.1974846491824918,1.197484649182492,3.013079458471663,3.013079458471664,-0.1552583586986384,0.0
1.56,15.62195343312415,2.179444505931836e-5,79.0266204010396,-0.20726447821570718,-0.1508124871191407,12.796054575395871,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.03769645462502496,-0.0010474884365737553,-0.04566039014186186,0.007874810942010868,1.1974846491824918,1.197484649182492,3.08732351643156,3.087323516431559,-0.24307132412829213,0.0
1.58,15.76629291517442,2.280323862724541e-5,78.99391111717506,-0.21862232374673055,-0.15464618164111293,12.774795113678087,-0.04537101144958915,0.00898912703426909,2.03551944490295,0.03552758499595216,-0.0018306228370543326,-0.04667142883644375,0.013581228807639716,1.1974846491824918,1.197484649182492,3.1625255622361017,3.162525562236101,-0.32684432349423714,0.0
